"Term","count.2013","pct.2013","count.2017","pct.2017","diff","pct.growth.rate"
"executive",32,0.0103126007089913,29,0.00591353996737357,-0.00439906074161773,-0.426571421288744
"class c driver",8,0.00257815017724782,7,0.00142740619902121,-0.00115074397822662,-0.446344820554649
"project manager",23,0.0074121817595875,19,0.00387438825448613,-0.00353779350510136,-0.477294488970849
"manager",300,0.0966806316467934,247,0.0503670473083197,-0.0463135843384737,-0.47903684067428
"logistics coordinator",16,0.00515630035449565,13,0.00265089722675367,-0.00250540312774198,-0.48589161908646
"car driver",5,0.00161134386077989,4,0.000815660685154976,-0.000795683175624915,-0.493800978792822
"car",21,0.00676764421527554,16,0.0032626427406199,-0.00350500147465564,-0.517905694088402
"forklift operator",7,0.00225588140509185,5,0.00101957585644372,-0.00123630554864813,-0.548036588207877
"c driver",14,0.00451176281018369,10,0.00203915171288744,-0.00247261109729625,-0.548036588207877
"driver warehouse",3,0.000966806316467934,2,0.000407830342577488,-0.000558975973890447,-0.578167482327352
"project planner",3,0.000966806316467934,2,0.000407830342577488,-0.000558975973890447,-0.578167482327352
"lgv class driver",14,0.00451176281018369,9,0.0018352365415987,-0.002676526268585,-0.593232929387089
"delivery",23,0.0074121817595875,14,0.00285481239804241,-0.00455736936154508,-0.614848570820625
"hgv lgv class",5,0.00161134386077989,3,0.000611745513866232,-0.000999598346913659,-0.620350734094617
"senior",49,0.0157911698356429,28,0.00570962479608483,-0.0100815450395581,-0.638429270566301
"car executive",21,0.00676764421527554,12,0.00244698205546493,-0.00432066215981061,-0.638429270566302
"lgv driver",25,0.00805671930389945,13,0.00265089722675367,-0.00540582207714578,-0.670970636215334
"class c",2,0.000644537544311956,1,0.000203915171288744,-0.000440622373023212,-0.683625611745514
"delivery manager",2,0.000644537544311956,1,0.000203915171288744,-0.000440622373023212,-0.683625611745514
"lgv technician",2,0.000644537544311956,1,0.000203915171288744,-0.000440622373023212,-0.683625611745514
"part clerk",2,0.000644537544311956,1,0.000203915171288744,-0.000440622373023212,-0.683625611745514
"senior project manager",2,0.000644537544311956,1,0.000203915171288744,-0.000440622373023212,-0.683625611745514
"warehouse clerk",2,0.000644537544311956,1,0.000203915171288744,-0.000440622373023212,-0.683625611745514
"tonne multi driver",4,0.00128907508862391,2,0.000407830342577488,-0.000881244746046425,-0.683625611745514
"project",6,0.00193361263293587,3,0.000611745513866232,-0.00132186711906964,-0.683625611745514
"senior engineer",16,0.00515630035449565,8,0.00163132137030995,-0.0035249789841857,-0.683625611745514
"engineer",141,0.0454398968739929,70,0.0142740619902121,-0.0311658348837808,-0.685869401733134
"lgv ce",13,0.00418949403802771,6,0.00122349102773246,-0.00296600301029525,-0.707962103149705
"project engineer",27,0.00870125684821141,9,0.0018352365415987,-0.00686602030661271,-0.789083741163676
"car manager",3,0.000966806316467934,1,0.000203915171288744,-0.00076289114517919,-0.789083741163676
"hgv lgv c class",3,0.000966806316467934,1,0.000203915171288744,-0.00076289114517919,-0.789083741163676
"night shift manager",3,0.000966806316467934,1,0.000203915171288744,-0.00076289114517919,-0.789083741163676
"warehouse assistant driver",3,0.000966806316467934,1,0.000203915171288744,-0.00076289114517919,-0.789083741163676
"warehouse logistics manager",3,0.000966806316467934,1,0.000203915171288744,-0.00076289114517919,-0.789083741163676
"driver assistant",6,0.00193361263293587,2,0.000407830342577488,-0.00152578229035838,-0.789083741163676
"lgv c driver",19,0.00612310667096358,6,0.00122349102773246,-0.00489961564323112,-0.800184596891903
"warehouse driver",7,0.00225588140509185,2,0.000407830342577488,-0.00184805106251436,-0.819214635283151
"c",18,0.00580083789880761,5,0.00101957585644372,-0.00478126204236389,-0.82423645096973
"hgv night driver",4,0.00128907508862391,1,0.000203915171288744,-0.00108515991733517,-0.841812805872757
"lgv ce driver",48,0.0154689010634869,10,0.00203915171288744,-0.0134297493505995,-0.868177338227297
"multi",5,0.00161134386077989,1,0.000203915171288744,-0.00140742868949115,-0.873450244698206
"lgv c",6,0.00193361263293587,1,0.000203915171288744,-0.00172969746164712,-0.894541870581838
"ce driver",18,0.00580083789880761,2,0.000407830342577488,-0.00539300755623012,-0.929694580387892
"hgv lgv ce class",25,0.00805671930389945,2,0.000407830342577488,-0.00764888896132197,-0.949380097879282
"motor trade",26,0.00837898807605543,2,0.000407830342577488,-0.00797115773347794,-0.951327017191617
"service motor trade",16,0.00515630035449565,1,0.000203915171288744,-0.00495238518320691,-0.960453201468189
"car executive motor trade",32,0.0103126007089913,2,0.000407830342577488,-0.00990477036641381,-0.960453201468189
