"Term","count.2013","pct.2013","count.2017","pct.2017","diff","pct.growth.rate"
"senior executive k k",1,2.63317270979804e-05,5,0.000313263579976192,0.000286931852878212,10.8968109767558
"senior software developer net",1,2.63317270979804e-05,5,0.000313263579976192,0.000286931852878212,10.8968109767558
"technical director",1,2.63317270979804e-05,5,0.000313263579976192,0.000286931852878212,10.8968109767558
"technical support apprentice",1,2.63317270979804e-05,5,0.000313263579976192,0.000286931852878212,10.8968109767558
"ui designer",1,2.63317270979804e-05,5,0.000313263579976192,0.000286931852878212,10.8968109767558
"front end developer javascript",2,5.26634541959607e-05,9,0.000563874443957146,0.000511210989761185,9.70712987908026
"software development apprentice",2,5.26634541959607e-05,9,0.000563874443957146,0.000511210989761185,9.70712987908026
"trainee engineer",2,5.26634541959607e-05,9,0.000563874443957146,0.000511210989761185,9.70712987908026
"senior front end developer",5,0.000131658635489902,22,0.00137835975189524,0.00124670111640534,9.46919365954514
"senior bi developer",2,5.26634541959607e-05,8,0.000501221727961907,0.000448558273765946,8.51744878140467
"bi manager",1,2.63317270979804e-05,4,0.000250610863980954,0.000224279136882973,8.51744878140467
"ecommerce analyst",1,2.63317270979804e-05,4,0.000250610863980954,0.000224279136882973,8.51744878140467
"ecommerce executive",1,2.63317270979804e-05,4,0.000250610863980954,0.000224279136882973,8.51744878140467
"graduate application support analyst",1,2.63317270979804e-05,4,0.000250610863980954,0.000224279136882973,8.51744878140467
"graduate data analyst",1,2.63317270979804e-05,4,0.000250610863980954,0.000224279136882973,8.51744878140467
"graduate programme",1,2.63317270979804e-05,4,0.000250610863980954,0.000224279136882973,8.51744878140467
"hr analyst",1,2.63317270979804e-05,4,0.000250610863980954,0.000224279136882973,8.51744878140467
"javascript engineer",1,2.63317270979804e-05,4,0.000250610863980954,0.000224279136882973,8.51744878140467
"net software developer k k",1,2.63317270979804e-05,4,0.000250610863980954,0.000224279136882973,8.51744878140467
"oracle database architect",1,2.63317270979804e-05,4,0.000250610863980954,0.000224279136882973,8.51744878140467
"partner",1,2.63317270979804e-05,4,0.000250610863980954,0.000224279136882973,8.51744878140467
"principal java developer",1,2.63317270979804e-05,4,0.000250610863980954,0.000224279136882973,8.51744878140467
"qa analyst",1,2.63317270979804e-05,4,0.000250610863980954,0.000224279136882973,8.51744878140467
"rd line analyst",1,2.63317270979804e-05,4,0.000250610863980954,0.000224279136882973,8.51744878140467
"risk consultant",1,2.63317270979804e-05,4,0.000250610863980954,0.000224279136882973,8.51744878140467
"senior software engineer linux",1,2.63317270979804e-05,4,0.000250610863980954,0.000224279136882973,8.51744878140467
"software engineer x",1,2.63317270979804e-05,4,0.000250610863980954,0.000224279136882973,8.51744878140467
"st line helpdesk engineer",1,2.63317270979804e-05,4,0.000250610863980954,0.000224279136882973,8.51744878140467
"salesforce administrator",4,0.000105326908391921,15,0.000939790739928576,0.000834463831536654,7.92260823256688
"development lead",3,7.89951812939411e-05,11,0.000689179875947622,0.000610184694653681,7.72432804962095
"ux ui designer",3,7.89951812939411e-05,11,0.000689179875947622,0.000610184694653681,7.72432804962095
"ax consultant",2,5.26634541959607e-05,7,0.000438569011966669,0.000385905557770708,7.32776768372909
"c developer wpf",2,5.26634541959607e-05,7,0.000438569011966669,0.000385905557770708,7.32776768372909
"customer",2,5.26634541959607e-05,6,0.00037591629597143,0.00032325284177547,6.1380865860535
"development team lead",2,5.26634541959607e-05,6,0.00037591629597143,0.00032325284177547,6.1380865860535
"head technology",2,5.26634541959607e-05,6,0.00037591629597143,0.00032325284177547,6.1380865860535
"software asset manager",2,5.26634541959607e-05,6,0.00037591629597143,0.00032325284177547,6.1380865860535
"technology officer",2,5.26634541959607e-05,6,0.00037591629597143,0.00032325284177547,6.1380865860535
"android developer android java",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"business intelligence",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"c c++ engineer",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"c++ developer finance",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"contract front end developer",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"crm executive",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"customer service apprentice",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"digital business analyst",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"engineer linux",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"engineer microsoft",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"graduate consultant",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"graduate support analyst",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"graduate web developer digital agency",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"head data management",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"head software development",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"head ux",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"junior data analyst",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"line support engineer",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"manager k k",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"mid php developer",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"project engineer infrastructure engineer",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"python developer python javascript",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"qa",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"senior php developer k",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"senior php developer k k",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"senior pre consultant",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"senior project manager software",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"server support",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"st line support consultant",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"system tester",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"technical implementation consultant",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"test analyst automation",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"test manager contract",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"ui web designer",1,2.63317270979804e-05,3,0.000187958147985715,0.000161626420887735,6.1380865860535
"junior business analyst",5,0.000131658635489902,14,0.000877138023933337,0.000745479388443436,5.66221414698327
"crm manager",4,0.000105326908391921,11,0.000689179875947622,0.000583852967555701,5.54324603721571
"net developer aspnet mvc c",3,7.89951812939411e-05,8,0.000501221727961907,0.000422226546667966,5.34496585426978
"platform engineer",3,7.89951812939411e-05,8,0.000501221727961907,0.000422226546667966,5.34496585426978
"product",3,7.89951812939411e-05,8,0.000501221727961907,0.000422226546667966,5.34496585426978
"business administrator",2,5.26634541959607e-05,5,0.000313263579976192,0.000260600125780231,4.94840548837792
"lead test analyst",2,5.26634541959607e-05,5,0.000313263579976192,0.000260600125780231,4.94840548837792
"nav technical consultant",2,5.26634541959607e-05,5,0.000313263579976192,0.000260600125780231,4.94840548837792
"senior hardware engineer",2,5.26634541959607e-05,5,0.000313263579976192,0.000260600125780231,4.94840548837792
"software team lead",2,5.26634541959607e-05,5,0.000313263579976192,0.000260600125780231,4.94840548837792
"salesforce developer",10,0.000263317270979804,24,0.00150366518388572,0.00124034791290592,4.7104692688428
"automation tester",5,0.000131658635489902,12,0.000751832591942861,0.000620173956452959,4.7104692688428
"service desk engineer",5,0.000131658635489902,12,0.000751832591942861,0.000620173956452959,4.7104692688428
"application architect",3,7.89951812939411e-05,7,0.000438569011966669,0.000359573830672728,4.55184512248606
"application support manager",3,7.89951812939411e-05,7,0.000438569011966669,0.000359573830672728,4.55184512248606
"leader",3,7.89951812939411e-05,7,0.000438569011966669,0.000359573830672728,4.55184512248606
"programme director",3,7.89951812939411e-05,7,0.000438569011966669,0.000359573830672728,4.55184512248606
"senior salesforce developer",3,7.89951812939411e-05,7,0.000438569011966669,0.000359573830672728,4.55184512248606
"software support analyst",3,7.89951812939411e-05,7,0.000438569011966669,0.000359573830672728,4.55184512248606
"lead net developer",3,7.89951812939411e-05,6,0.00037591629597143,0.000296921114677489,3.75872439070234
"support officer",3,7.89951812939411e-05,6,0.00037591629597143,0.000296921114677489,3.75872439070234
"helpdesk support analyst",4,0.000105326908391921,8,0.000501221727961907,0.000395894819569986,3.75872439070234
"lead software engineer",4,0.000105326908391921,8,0.000501221727961907,0.000395894819569986,3.75872439070234
"pre consultant",4,0.000105326908391921,8,0.000501221727961907,0.000395894819569986,3.75872439070234
"apprentice support",2,5.26634541959607e-05,4,0.000250610863980954,0.000197947409784993,3.75872439070234
"data officer",2,5.26634541959607e-05,4,0.000250610863980954,0.000197947409784993,3.75872439070234
"erp consultant",2,5.26634541959607e-05,4,0.000250610863980954,0.000197947409784993,3.75872439070234
"junior front end developer",2,5.26634541959607e-05,4,0.000250610863980954,0.000197947409784993,3.75872439070234
"junior security consultant",2,5.26634541959607e-05,4,0.000250610863980954,0.000197947409784993,3.75872439070234
"lead android developer",2,5.26634541959607e-05,4,0.000250610863980954,0.000197947409784993,3.75872439070234
"manager global",2,5.26634541959607e-05,4,0.000250610863980954,0.000197947409784993,3.75872439070234
"network support engineer cisco",2,5.26634541959607e-05,4,0.000250610863980954,0.000197947409784993,3.75872439070234
"sap architect",2,5.26634541959607e-05,4,0.000250610863980954,0.000197947409784993,3.75872439070234
"senior net software developer",2,5.26634541959607e-05,4,0.000250610863980954,0.000197947409784993,3.75872439070234
"software developer test",2,5.26634541959607e-05,4,0.000250610863980954,0.000197947409784993,3.75872439070234
"technical officer",2,5.26634541959607e-05,4,0.000250610863980954,0.000197947409784993,3.75872439070234
"account manager business development manager",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"administrator sql k",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"agile project manager scrum",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"analyst senior",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"android developer start",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"application software developer",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"application support engineer sql html",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"business analyst asset management",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"business development manager k",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"business support support",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"c developer software company",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"c mvc developer",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"c++ software engineer developer",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"contract web developer",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"crm k",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"crm trainer",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"customer data analyst",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"data analyst manager",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"developer support",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"development consultant",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"devops engineer linux k",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"digital account executive",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"digital product manager",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"digital support",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"enterprise manager",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"front end developer designer",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"front end web developer k k",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"front office application support",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"head design",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"head infrastructure",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"head management",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"helpdesk administrator",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"helpdesk st line support",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"ict programme manager",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"information specialist",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"integration analyst",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"intelligence support",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"ip engineer",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"javascript application developer",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"junior crm developer",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"junior designer",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"junior digital designer",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"junior software developer c aspnet",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"lead security architect",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"lead ui developer",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"manager month contract",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"manager retail",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"market data manager",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"mobile developer month contract",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"nd line desktop support engineer",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"net developer c sql",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"network engineer cisco k",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"php developer lamp k",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"product designer",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"project management officer",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"project manager data centre",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"project manager security",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"python software engineer",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"rd line support engineer k",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"role",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"salesforce developer k",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"sap data analyst",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"sap manager",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"senior credit analyst",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"senior dba sql",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"senior developer x",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"senior etl developer",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"senior front end developer digital agency",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"senior java developer spring",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"senior officer",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"senior software engineer java",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"service desk apprentice",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"service desk support technician",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"service developer",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"sharepoint analyst",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"software development engineer test",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"software web developer",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"solution architect java",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"sql dba k k",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"support engineer manager",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"support k k",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"support manager software",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"support team lead",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"support technician engineer",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"system test engineer",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"technical test analyst",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"test analyst test engineer",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"test team leader",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"test x",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"tester automation",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"tester k",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"trainee analyst",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"ux developer",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"ux manager",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"warehouse support",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"web developer php k",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"web developer senior",1,2.63317270979804e-05,2,0.000125305431990477,9.89737048924964e-05,3.75872439070234
"java engineer",5,0.000131658635489902,10,0.000626527159952384,0.000494868524462482,3.75872439070234
"front end developer",72,0.00189588435105459,137,0.00858342209134766,0.00668753774029308,3.52739751059875
"financial",6,0.000157990362587882,11,0.000689179875947622,0.00053118951335974,3.36216402481048
"management consultant",5,0.000131658635489902,9,0.000563874443957146,0.000432215808467244,3.2828519516321
"desktop support",4,0.000105326908391921,7,0.000438569011966669,0.000333242103574747,3.16388384186454
"support engineer k",4,0.000105326908391921,7,0.000438569011966669,0.000333242103574747,3.16388384186454
"st line support",16,0.000421307633567686,27,0.00169162333187144,0.00127031569830375,3.0151737046551
"front end javascript developer",6,0.000157990362587882,10,0.000626527159952384,0.000468536797364502,2.96560365891861
"business analyst contract",3,7.89951812939411e-05,5,0.000313263579976192,0.000234268398682251,2.96560365891861
"content manager",3,7.89951812939411e-05,5,0.000313263579976192,0.000234268398682251,2.96560365891861
"senior software",3,7.89951812939411e-05,5,0.000313263579976192,0.000234268398682251,2.96560365891861
"seo manager",3,7.89951812939411e-05,5,0.000313263579976192,0.000234268398682251,2.96560365891861
"service architect",3,7.89951812939411e-05,5,0.000313263579976192,0.000234268398682251,2.96560365891861
"javascript developer",33,0.000868946994233352,54,0.00338324666374287,0.00251429966950952,2.893501774211
"lead",19,0.000500302814861627,30,0.00187958147985715,0.00137927866499553,2.75688767687027
"lead java developer",11,0.000289648998077784,17,0.00106509617191905,0.000775447173841269,2.67719612008817
"python developer",27,0.00071095663164547,41,0.00256876135580477,0.0018578047241593,2.61310555590363
"senior test analyst",6,0.000157990362587882,9,0.000563874443957146,0.000405884081369263,2.56904329302675
"software manager",6,0.000157990362587882,9,0.000563874443957146,0.000405884081369263,2.56904329302675
"ui developer",8,0.000210653816783843,12,0.000751832591942861,0.000541178775159018,2.56904329302675
"agile business analyst",4,0.000105326908391921,6,0.00037591629597143,0.000270589387579509,2.56904329302675
"st nd line support engineer",4,0.000105326908391921,6,0.00037591629597143,0.000270589387579509,2.56904329302675
"technology",4,0.000105326908391921,6,0.00037591629597143,0.000270589387579509,2.56904329302675
"time",4,0.000105326908391921,6,0.00037591629597143,0.000270589387579509,2.56904329302675
"ax functional consultant",2,5.26634541959607e-05,3,0.000187958147985715,0.000135294693789754,2.56904329302675
"business analyst day",2,5.26634541959607e-05,3,0.000187958147985715,0.000135294693789754,2.56904329302675
"c++ developer senior",2,5.26634541959607e-05,3,0.000187958147985715,0.000135294693789754,2.56904329302675
"crm project manager",2,5.26634541959607e-05,3,0.000187958147985715,0.000135294693789754,2.56904329302675
"data specialist",2,5.26634541959607e-05,3,0.000187958147985715,0.000135294693789754,2.56904329302675
"developer net",2,5.26634541959607e-05,3,0.000187958147985715,0.000135294693789754,2.56904329302675
"digital design engineer",2,5.26634541959607e-05,3,0.000187958147985715,0.000135294693789754,2.56904329302675
"functional tester",2,5.26634541959607e-05,3,0.000187958147985715,0.000135294693789754,2.56904329302675
"ict project manager",2,5.26634541959607e-05,3,0.000187958147985715,0.000135294693789754,2.56904329302675
"java developer agile tdd",2,5.26634541959607e-05,3,0.000187958147985715,0.000135294693789754,2.56904329302675
"java software engineer developer",2,5.26634541959607e-05,3,0.000187958147985715,0.000135294693789754,2.56904329302675
"junior tester",2,5.26634541959607e-05,3,0.000187958147985715,0.000135294693789754,2.56904329302675
"net developer mvc",2,5.26634541959607e-05,3,0.000187958147985715,0.000135294693789754,2.56904329302675
"network engineer linux",2,5.26634541959607e-05,3,0.000187958147985715,0.000135294693789754,2.56904329302675
"network infrastructure engineer",2,5.26634541959607e-05,3,0.000187958147985715,0.000135294693789754,2.56904329302675
"office",2,5.26634541959607e-05,3,0.000187958147985715,0.000135294693789754,2.56904329302675
"oracle",2,5.26634541959607e-05,3,0.000187958147985715,0.000135294693789754,2.56904329302675
"security solution architect",2,5.26634541959607e-05,3,0.000187958147985715,0.000135294693789754,2.56904329302675
"senior drupal developer",2,5.26634541959607e-05,3,0.000187958147985715,0.000135294693789754,2.56904329302675
"senior financial analyst",2,5.26634541959607e-05,3,0.000187958147985715,0.000135294693789754,2.56904329302675
"senior network security engineer",2,5.26634541959607e-05,3,0.000187958147985715,0.000135294693789754,2.56904329302675
"senior service desk analyst",2,5.26634541959607e-05,3,0.000187958147985715,0.000135294693789754,2.56904329302675
"service delivery engineer",2,5.26634541959607e-05,3,0.000187958147985715,0.000135294693789754,2.56904329302675
"software developer c aspnet contract",2,5.26634541959607e-05,3,0.000187958147985715,0.000135294693789754,2.56904329302675
"support technician k",2,5.26634541959607e-05,3,0.000187958147985715,0.000135294693789754,2.56904329302675
"team",2,5.26634541959607e-05,3,0.000187958147985715,0.000135294693789754,2.56904329302675
"technical support specialist",2,5.26634541959607e-05,3,0.000187958147985715,0.000135294693789754,2.56904329302675
"test technician",2,5.26634541959607e-05,3,0.000187958147985715,0.000135294693789754,2.56904329302675
"support",92,0.00242251889301419,134,0.00839546394336194,0.00597294505034775,2.46559276279409
"data",31,0.000816283540037391,44,0.00275671950379049,0.0019404359637531,2.37715924501456
"net developer tech",5,0.000131658635489902,7,0.000438569011966669,0.000306910376476767,2.33110707349164
"security architect",8,0.000210653816783843,11,0.000689179875947622,0.000478526059163779,2.27162301860786
"digital analyst",6,0.000157990362587882,8,0.000501221727961907,0.000343231365374025,2.17248292713489
"net developer c aspnet mvc",6,0.000157990362587882,8,0.000501221727961907,0.000343231365374025,2.17248292713489
"security manager",6,0.000157990362587882,8,0.000501221727961907,0.000343231365374025,2.17248292713489
