"Term","count.2013","pct.2013","count.2017","pct.2017","diff","pct.growth.rate"
"account director healthcare",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"band adult",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"band sister charge nurse",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"business lead",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"care full part time",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"care officer",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"clinical coordinator",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"clinical lead k",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"consultant community",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"deputy clinical lead",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"deputy home manager k",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"deputy home manager rmn rgn",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"deputy manager clinical",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"doctor surgery",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"hca healthcare assistant",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"healthcare assistant care",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"locum speech therapist",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"locum surgery",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"manager medical k",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"manager sussex",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"medical oncology",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"nurse clinical lead",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"nurse practitioner band",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"occupational therapy assistant",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"oncology pharmacist",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"optician k k full time",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"practitioner scrub",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"regulatory director",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"residential care support worker",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"rmn rnld staff nurse",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"rn nurse",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"safety manager",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"scientist band",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"senior pharmacy technician",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"senior staff nurse rmn rnld",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"sho surgery",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"social healthcare assistant",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"social service occupational therapist",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"staff nurse e",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"technician technician",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"ward",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"weekend carer",1,4.93973523019166e-05,3,0.000142748382185002,9.33510298830853e-05,1.88979824895318
"rgn rmn nurse",22,0.00108674175064217,63,0.00299771602588504,0.00191097427524287,1.75844378309167
"general practitioner",21,0.00103734439834025,59,0.00280738484963837,0.00177004045129812,1.70631899505139
"consultant",49,0.00242047026279391,136,0.00647125999238675,0.00405078972959284,1.67355484256893
"itu nurse",6,0.0002963841138115,16,0.000761324704986677,0.000464940591175177,1.56870955462505
"account executive",3,0.00014819205690575,8,0.000380662352493338,0.000232470295587589,1.56870955462505
"emergency nurse",3,0.00014819205690575,8,0.000380662352493338,0.000232470295587589,1.56870955462505
"full part time",3,0.00014819205690575,8,0.000380662352493338,0.000232470295587589,1.56870955462505
"health manager",3,0.00014819205690575,8,0.000380662352493338,0.000232470295587589,1.56870955462505
"medical advisor",3,0.00014819205690575,8,0.000380662352493338,0.000232470295587589,1.56870955462505
"support worker bank",3,0.00014819205690575,8,0.000380662352493338,0.000232470295587589,1.56870955462505
"medical representative",19,0.000938549693736416,50,0.00237913970308337,0.00144059000934695,1.53491074469577
"nurse care home",5,0.000246986761509583,13,0.000618576322801675,0.000371589561292092,1.50449181575942
"nurse bank",15,0.000740960284528749,39,0.00185572896840502,0.00111476868387628,1.50449181575942
"general rgn",6,0.0002963841138115,15,0.00071374191092501,0.00041735779711351,1.40816520746098
"staff nurse rgn rmn rnld",4,0.000197589409207666,10,0.000475827940616673,0.000278238531409007,1.40816520746098
"community care support worker",2,9.87947046038332e-05,5,0.000237913970308336,0.000139119265704503,1.40816520746098
"consultant clinical",2,9.87947046038332e-05,5,0.000237913970308336,0.000139119265704503,1.40816520746098
"day",2,9.87947046038332e-05,5,0.000237913970308336,0.000139119265704503,1.40816520746098
"doctor emergency medicine",2,9.87947046038332e-05,5,0.000237913970308336,0.000139119265704503,1.40816520746098
"experience",2,9.87947046038332e-05,5,0.000237913970308336,0.000139119265704503,1.40816520746098
"recovery worker",2,9.87947046038332e-05,5,0.000237913970308336,0.000139119265704503,1.40816520746098
"regional business manager",2,9.87947046038332e-05,5,0.000237913970308336,0.000139119265704503,1.40816520746098
"nurse adult",19,0.000938549693736416,47,0.00223639132089836,0.00129784162716195,1.38281610001402
"doctor",24,0.001185536455246,59,0.00280738484963837,0.00162184839439237,1.36802912066997
"mental health nurse rmn",16,0.000790357636830666,39,0.00185572896840502,0.00106537133157436,1.34796107727446
"nursery manager",10,0.000493973523019166,24,0.00114198705748002,0.000648013534460849,1.31183859916254
"e nurse",5,0.000246986761509583,12,0.000570993528740008,0.000324006767230425,1.31183859916254
"social worker care",5,0.000246986761509583,12,0.000570993528740008,0.000324006767230425,1.31183859916254
"mental health support worker",6,0.0002963841138115,14,0.000666159116863342,0.000369775003051843,1.24762086029692
"senior carer",6,0.0002963841138115,14,0.000666159116863342,0.000369775003051843,1.24762086029692
"locum nurse",3,0.00014819205690575,7,0.000333079558431671,0.000184887501525921,1.24762086029692
"pharmacy manager",9,0.00044457617071725,21,0.000999238675295013,0.000554662504577764,1.24762086029692
"home care worker",31,0.00153131792135942,72,0.00342596117244005,0.00189464325108063,1.23726316047988
"nurse practitioner",68,0.00335901995653033,157,0.00747049866768177,0.00411147871115144,1.22401139747867
"locum dentist",14,0.000691562932226833,32,0.00152264940997335,0.000831086477746521,1.20175104682147
"social worker team",14,0.000691562932226833,32,0.00152264940997335,0.000831086477746521,1.20175104682147
"theatre practitioner",29,0.00143252321675558,63,0.00299771602588504,0.00156519280912946,1.09261252510403
"theatre scrub practitioner",6,0.0002963841138115,13,0.000618576322801675,0.000322192208990175,1.08707651313285
"optometrist",301,0.0148686030428769,652,0.0310239817282071,0.0161553786853302,1.08654314320872
"dental",15,0.000740960284528749,32,0.00152264940997335,0.000781689125444604,1.05496764370004
"advisor",13,0.000642165579924916,27,0.00128473543966502,0.000642569859740101,1.00062955696758
"optometrist vacancy",15,0.000740960284528749,31,0.00147506661591169,0.000734106331382937,0.990749904834412
"band general radiographer",3,0.00014819205690575,6,0.000285496764370004,0.000137304707464254,0.926532165968786
"healthcare support worker",3,0.00014819205690575,6,0.000285496764370004,0.000137304707464254,0.926532165968786
"healthcare worker",3,0.00014819205690575,6,0.000285496764370004,0.000137304707464254,0.926532165968786
"support full part time",3,0.00014819205690575,6,0.000285496764370004,0.000137304707464254,0.926532165968786
"support worker mental health",3,0.00014819205690575,6,0.000285496764370004,0.000137304707464254,0.926532165968786
"healthcare assistant bank",19,0.000938549693736416,38,0.00180814617434336,0.000869596480606942,0.926532165968786
"night support worker",10,0.000493973523019166,20,0.000951655881233346,0.00045768235821418,0.926532165968786
"bank healthcare assistant",5,0.000246986761509583,10,0.000475827940616673,0.00022884117910709,0.926532165968786
"clinical team leader",4,0.000197589409207666,8,0.000380662352493338,0.000183072943285672,0.926532165968786
"research",4,0.000197589409207666,8,0.000380662352493338,0.000183072943285672,0.926532165968786
"staff nurse elderly care home",4,0.000197589409207666,8,0.000380662352493338,0.000183072943285672,0.926532165968786
"clinical assessor",2,9.87947046038332e-05,4,0.000190331176246669,9.1536471642836e-05,0.926532165968786
"health care support",2,9.87947046038332e-05,4,0.000190331176246669,9.1536471642836e-05,0.926532165968786
"locum community",2,9.87947046038332e-05,4,0.000190331176246669,9.1536471642836e-05,0.926532165968786
"mobile optical assistant",2,9.87947046038332e-05,4,0.000190331176246669,9.1536471642836e-05,0.926532165968786
"part time support worker",2,9.87947046038332e-05,4,0.000190331176246669,9.1536471642836e-05,0.926532165968786
"specialist occupational therapist",2,9.87947046038332e-05,4,0.000190331176246669,9.1536471642836e-05,0.926532165968786
"staff nurse surgery",2,9.87947046038332e-05,4,0.000190331176246669,9.1536471642836e-05,0.926532165968786
"support healthcare",2,9.87947046038332e-05,4,0.000190331176246669,9.1536471642836e-05,0.926532165968786
"theatre anaesthetic practitioner",2,9.87947046038332e-05,4,0.000190331176246669,9.1536471642836e-05,0.926532165968786
"vacancy",2,9.87947046038332e-05,4,0.000190331176246669,9.1536471642836e-05,0.926532165968786
"assistant officer",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"band speech",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"care area",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"care care",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"care service manager",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"clinical assistant",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"community officer",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"consultant contract",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"deputy manager care home",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"deputy manager nurse",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"deputy manager rgn rmn home",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"deputy manager rgn rmn p",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"deputy nurse clinical lead",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"deputy residential home manager",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"deputy team manager",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"director quality",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"doctor general adult",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"home carer home care",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"home manager mental health",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"home nurse rgn rmn",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"locum clinical",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"locum paediatric",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"manager care home",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"medical medical",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"mobile optician",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"month contract",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"night manager",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"nurse house",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"nurse rgn elderly home",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"nurse surgical",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"paediatric nurse rgn",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"regional manager care",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"regulatory senior associate",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"relief care",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"relief pharmacist",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
"rgn general",1,4.93973523019166e-05,2,9.51655881233346e-05,4.5768235821418e-05,0.926532165968786
